nameseq,EIIP_Fourier_1,EIIP_Fourier_2,EIIP_Fourier_3,EIIP_Fourier_4,EIIP_Fourier_5,EIIP_Fourier_6,EIIP_Fourier_7,EIIP_Fourier_8,EIIP_Fourier_9,EIIP_Fourier_10,EIIP_Fourier_11,EIIP_Fourier_12,EIIP_Fourier_13,EIIP_Fourier_14,EIIP_Fourier_15,EIIP_Fourier_16,EIIP_Fourier_17,EIIP_Fourier_18,EIIP_Fourier_19,label
pre_sp|Q92A79|NDK_LISIN,9.840596668199998,5.815154117435499,366.87801448360005,0.0115081358183984,4.979372862454984,19.234054487144743,30.19374871642906,30.296975508887705,0.9897930397811155,2.2311227380464365,5.815154117435499,11.03187823775284,366.8665063477816,917.9067249861414,8.800755499706401,4.400377749853201,3.0682843464157523,0.3999611895068369,0.2620587433500724,Predicted
pre_sp|Q65I57|PANC_BACLD,25.4055045452,14.313685664835408,1894.2480471616,0.0782384061591573,3.7787086585587137,23.666288012610075,111.65531969178782,111.84967200543946,3.51404318300025,6.334155218265088,14.313685664835408,25.67501025507974,1894.1698087554405,12510.349127724388,19.34085503681465,9.670427518407326,4.3949262843072905,0.2980194471069269,0.2420460055279425,Predicted
pre_sp|Q72X78|SPEE_BACC1,11.111683979500013,5.997154878506051,765.3118346329001,0.0291772302930093,8.24957466715062,35.51540464241991,46.50584250463872,46.59062989044472,0.8666362448297233,1.5898332579767571,5.997154878506051,11.89224569506911,765.282657402607,2170.686793588401,10.302412437092354,5.151206218546177,4.18531003855379,0.3299281655084828,0.2934306512725097,Predicted
pre_sp|Q81KI4|MOBA_BACAN,9.090053481899997,5.034643019026837,467.9940442489,0.0658798586544304,7.334023589565509,27.543439859626226,33.09804382496146,33.18110052725903,1.011287026693477,1.740683466455467,5.034643019026837,9.431098019704791,467.9281643902455,1100.9854322000697,7.690414553249326,3.845207276624663,3.6411275127111056,0.3675815843667506,0.2437979373118741,Predicted
pre_sp|Q88S50|RHAM_LACPL,4.504684063599997,2.325443317337563,143.57119969439995,0.0794641323483401,7.695693233359009,20.67833812810443,14.005517654356392,14.073341381075751,0.3767456435277592,0.8633656255537517,2.325443317337563,5.098114241826708,143.49173556205162,198.0589376282991,4.234748616272956,2.117374308136478,3.109100983913095,0.4667961870551608,0.2970367024344604,Predicted
pre_sp|A2RJT9|PYRDA_LACLM,11.89448389230001,6.346225704687605,1014.6919688929,0.0375034377972108,8.715524574696017,37.81988633290271,57.518411271566805,57.61110820724641,1.6733310436157436,3.259497711685041,6.346225704687605,12.613262195679551,1014.6544654551028,3319.039788867055,9.35376448399451,4.676882241997255,4.835721481686298,0.2893816813585263,0.2853443994975321,Predicted
pre_sp|Q931P6|ACKA_STAAM,22.81216322439998,11.028969027884456,2272.4594089024004,0.1102213637138103,5.844835144381199,35.31814510062618,113.92175379912894,114.06442355296645,2.7231845026768937,4.670269348549202,11.028969027884456,25.651650917081987,2272.3491875386867,13010.692720470524,20.981381568532782,10.490690784266391,4.993904027360183,0.3102970364367482,0.2766307705427909,Predicted
pre_sp|Q02133|HIS6_LACLA,21.1595900631,11.33138174870071,1437.6920639480995,0.3224631368567373,4.0801042494622415,23.37951224437225,89.5307604081683,89.70410182971536,3.7851997313735626,5.839353875009295,11.33138174870071,18.696991644344934,1437.369600811243,8046.825885075942,12.85763776933564,6.42881888466782,4.231214316590194,0.3293239642864448,0.2160644032628831,Predicted
pre_sp|Q2FJ89|HCHA_STAA3,12.6926984343,6.119638898420505,1036.2495360889004,0.01805058118833,7.668450789810421,34.44509505088497,60.60785466005974,60.7119025558152,2.02536429126378,3.1718319069021,6.119638898420505,13.470272355353938,1036.231485507712,3685.9351119468006,10.29844044845184,5.149220224225919,4.7750173041436685,0.3253568158490407,0.2423934778686521,Predicted
pre_sp|Q7A827|HDOX2_STAAN,5.718611670200003,3.5387976213409007,158.39732736,0.0022799558040378,6.295234241485212,18.08670281608481,15.154423279840442,15.22507365481426,0.9059481668590788,1.5832594427025417,3.5387976213409007,6.208615404582287,158.39504740419596,231.80286779451924,4.625355961879745,2.3126779809398723,2.6500178983670053,0.431520357180241,0.2686942189437619,Predicted
pre_sp|Q81XR2|DAPF_BACAN,15.754004049799995,8.330692769923807,1028.8659268836002,0.2459560440290604,6.093688924830432,29.892051734163523,60.79118704414584,60.897002941536776,2.0433891551117496,3.417657905775298,8.330692769923807,19.362764995495827,1028.6199708395711,3708.4449672615383,15.945107089720528,7.972553544860264,3.858776908522987,0.3663349067925981,0.2778478483109516,Predicted
pre_sp|P64180|G3P2_STAAM,16.657231820400007,8.064445039816505,1463.6546699075998,0.0607097533752801,6.823862925859014,35.812138038264955,79.58735824082619,79.70431254086382,1.648114066919436,2.9028413309544217,8.064445039816505,16.118841383522064,1463.5939601542243,6352.777437611702,13.216000052567642,6.608000026283821,4.777946245747511,0.3239001885669688,0.2145600980001832,Predicted
pre_sp|Q63A51|COAW_BACCZ,10.462645636199996,4.847009524993716,743.0301836164001,0.030886708313017,8.793187038819958,36.13176773938255,44.89672042147702,44.97827674740852,1.031102370029884,2.1503914335302587,4.847009524993716,10.601439929210288,742.9992969080871,2023.0453791664693,8.451048495680027,4.2255242478400135,4.291144131474511,0.3752369477205705,0.2379739879047878,Predicted
pre_sp|Q9RL97|MNME_STRAG,30.252575482899992,17.097739016232357,3215.8619114449,0.0441045042606666,5.090475688162391,35.25324626481011,150.03032050374057,150.1929550452628,2.7291772458378247,6.372987890678152,17.097739016232357,33.799972931754425,3215.8178069406395,22557.923745228338,27.42698504107627,13.713492520538136,4.959257785788979,0.2630435585786739,0.2669322456977846,Predicted
pre_sp|O31521|URHG1_BACSU,20.887887421099983,10.923557880429035,1905.4228963225,0.0511530053746845,5.48962488905583,31.709573757275773,102.7885689235791,102.93829743546544,2.900168572312709,4.632875601722585,10.923557880429035,20.85086599680529,1905.3717433171253,10596.293078912347,16.217990395082705,8.108995197541352,4.920965287267242,0.2908201654625388,0.2357450005318869,Predicted
pre_sp|Q65K78|MOBA_BACLD,17.470174303699995,8.639932158232085,897.2319316689002,0.0589929468430362,3.720626873552927,19.631143804958285,64.46542741745967,64.6313618680628,2.3361394736735965,3.599536953968913,8.639932158232085,18.76670845121582,897.1729387220571,4177.212936920482,15.167171497246906,7.583585748623453,3.690027717915017,0.4109291987604048,0.2539023588533184,Predicted
pre_sp|Q9CEN1|MURE_LACLA,29.67730053620001,14.782944752267191,4156.4427914304,0.1294055599796374,5.425021720004963,38.103062933029264,188.9458439926497,189.14174435008263,3.866001637563143,6.048972505854249,14.782944752267191,31.739706023361254,4156.3133858704205,35774.59945579202,25.69073351750701,12.845366758753505,6.366678928973876,0.2364861084403459,0.2729397325940045,Predicted
pre_sp|P94388|CAH_BACSU,17.79380217020002,8.23124574626116,1561.9378962496,0.0131732255531082,5.957130409009625,32.404449312882825,87.77840112744322,87.91674384705411,2.4384766585081854,3.6287605764456607,8.23124574626116,16.06012224771062,1561.924723024047,7729.353848668527,12.43136167126496,6.21568083563248,4.933088515193743,0.3268192277752438,0.1788168692636461,Predicted
pre_sp|Q8RPQ1|DPS1_BACAN,4.452702094200002,2.58166826622804,196.1781204496,0.0085017595984843,11.004553855921866,29.246820296220008,16.100347502364308,16.155391586017103,0.6342701747373535,1.0172097298961775,2.58166826622804,4.021183113747911,196.16961869000156,260.99667729755225,3.0039733838517337,1.5019866919258669,3.615860024261737,0.3486323188422865,0.2235813836250873,Predicted
pre_sp|Q81SX4|IDI2_BACAN,20.554441270299986,8.638350952080236,1801.6009453729,0.161614546102445,5.659766266740049,32.883253722915924,96.85332412189368,96.99238137099488,2.3781597184098504,3.6108393655995488,8.638350952080236,22.39036107813529,1801.439330826797,9407.522044016516,18.77952171253574,9.38976085626787,4.71203876808081,0.3690969956763553,0.2614118738593428,Predicted
pre_sp|Q2FYG7|NDK_STAA8,10.5663903595,6.486996582180465,328.6189456224997,0.1063178461534977,4.700438368909256,18.366566517241417,27.27350287564113,27.365487969416485,1.5389310540087229,2.5490577644556285,6.486996582180465,11.610849788761378,328.5126277763462,748.8699318042783,9.061792024305747,4.5308960121528745,2.581156094722561,0.4487205544429324,0.2583629133741654,Predicted
pre_sp|P45947|ARSC_BACSU,9.110058865,4.541203330678592,360.6801108964002,0.1090450834311952,5.085953232568199,19.20361378616331,30.573016081325093,30.683587928976944,1.4287899842809864,2.139256017486712,4.541203330678592,10.009916105397988,360.571065812969,941.4825681952595,7.870660087911276,3.935330043955638,3.355962517298739,0.4483223561098575,0.2772355291771173,Predicted
pre_sp|O07608|LPLJ_BACSU,18.923804873099996,10.26865740432381,1423.0390637760995,0.06875045486516,5.830399017174981,31.225357851986004,78.63526962723819,78.75432385078904,2.88008560306738,4.53266421324887,10.26865740432381,19.53691530170028,1422.9703133212345,6202.243525194958,15.004251088451406,7.502125544225703,4.155362526434494,0.3302009712615581,0.2527499866504205,Predicted
pre_sp|Q65CR5|PURA_BACLD,32.72395847280002,17.7787216953015,3251.1298689424,0.0232204884629192,4.380073194765579,31.348657514076617,157.3734745974047,157.55678680235275,4.42482555255461,7.366656463801686,17.7787216953015,34.73707769333739,3251.1066484539374,24824.14106748204,27.370421229535705,13.685210614767852,4.809120960357308,0.2849000471470493,0.2406805782300577,Predicted
