nameseq,A-feat,C-feat,D-feat,E-feat,F-feat,G-feat,H-feat,I-feat,K-feat,L-feat,M-feat,N-feat,P-feat,Q-feat,R-feat,S-feat,T-feat,V-feat,W-feat,Y-feat,label
pre_sp|Q72X78|SPEE_BACC1,0.05090909090909091,0.0,0.05090909090909091,0.10545454545454545,0.06181818181818182,0.06909090909090909,0.03636363636363636,0.06545454545454546,0.07636363636363637,0.07636363636363637,0.025454545454545455,0.03636363636363636,0.05090909090909091,0.01818181818181818,0.02181818181818182,0.03272727272727273,0.08727272727272728,0.09090909090909091,0.01090909090909091,0.03272727272727273,Predicted
pre_sp|Q81KI4|MOBA_BACAN,0.075,0.01,0.045,0.08,0.02,0.06,0.025,0.075,0.07,0.075,0.03,0.05,0.04,0.055,0.025,0.075,0.03,0.095,0.02,0.045,Predicted
pre_sp|Q88S50|RHAM_LACPL,0.07692307692307693,0.009615384615384616,0.0673076923076923,0.10576923076923077,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.08653846153846154,0.09615384615384616,0.04807692307692308,0.04807692307692308,0.038461538461538464,0.028846153846153848,0.019230769230769232,0.019230769230769232,0.08653846153846154,0.04807692307692308,0.028846153846153848,0.07692307692307693,Predicted
pre_sp|A2RJT9|PYRDA_LACLM,0.08038585209003216,0.00964630225080386,0.04180064308681672,0.07717041800643087,0.06430868167202572,0.08681672025723473,0.01607717041800643,0.08038585209003216,0.0707395498392283,0.10289389067524116,0.028938906752411574,0.05787781350482315,0.05466237942122187,0.03536977491961415,0.01607717041800643,0.05144694533762058,0.05144694533762058,0.03858520900321544,0.0,0.03536977491961415,Predicted
pre_sp|Q931P6|ACKA_STAAM,0.0725,0.0025,0.055,0.0825,0.04,0.0875,0.035,0.095,0.0725,0.0825,0.035,0.0375,0.04,0.015,0.0375,0.0675,0.045,0.0675,0.0025,0.0275,Predicted
pre_sp|Q02133|HIS6_LACLA,0.09266409266409266,0.023166023166023165,0.07722007722007722,0.08494208494208494,0.03088803088803089,0.0888030888030888,0.007722007722007722,0.10424710424710425,0.0694980694980695,0.08108108108108109,0.011583011583011582,0.04247104247104247,0.023166023166023165,0.015444015444015444,0.06177606177606178,0.03861003861003861,0.03861003861003861,0.08494208494208494,0.003861003861003861,0.019305019305019305,Predicted
pre_sp|Q2FJ89|HCHA_STAA3,0.07534246575342465,0.00684931506849315,0.07876712328767123,0.07191780821917808,0.0273972602739726,0.07191780821917808,0.02054794520547945,0.030821917808219176,0.0821917808219178,0.13013698630136986,0.0273972602739726,0.04794520547945205,0.05821917808219178,0.0273972602739726,0.02054794520547945,0.06164383561643835,0.04452054794520548,0.07191780821917808,0.0136986301369863,0.030821917808219176,Predicted
pre_sp|Q7A827|HDOX2_STAAN,0.027777777777777776,0.0,0.07407407407407407,0.10185185185185185,0.06481481481481481,0.046296296296296294,0.018518518518518517,0.06481481481481481,0.08333333333333333,0.06481481481481481,0.027777777777777776,0.07407407407407407,0.009259259259259259,0.07407407407407407,0.037037037037037035,0.06481481481481481,0.06481481481481481,0.046296296296296294,0.018518518518518517,0.037037037037037035,Predicted
pre_sp|Q81XR2|DAPF_BACAN,0.08333333333333333,0.020833333333333332,0.03125,0.11458333333333333,0.041666666666666664,0.09375,0.020833333333333332,0.06597222222222222,0.041666666666666664,0.06597222222222222,0.04861111111111111,0.05555555555555555,0.03819444444444445,0.013888888888888888,0.03819444444444445,0.034722222222222224,0.0625,0.09375,0.006944444444444444,0.027777777777777776,Predicted
pre_sp|P64180|G3P2_STAAM,0.08797653958944282,0.008797653958944282,0.05571847507331378,0.06158357771260997,0.017595307917888565,0.07038123167155426,0.02932551319648094,0.08211143695014662,0.07331378299120235,0.07917888563049853,0.02346041055718475,0.093841642228739,0.03812316715542522,0.026392961876832845,0.026392961876832845,0.04985337243401759,0.05571847507331378,0.0967741935483871,0.008797653958944282,0.01466275659824047,Predicted
pre_sp|Q63A51|COAW_BACCZ,0.050724637681159424,0.007246376811594203,0.050724637681159424,0.04710144927536232,0.028985507246376812,0.10144927536231885,0.014492753623188406,0.11956521739130435,0.08333333333333333,0.09782608695652174,0.007246376811594203,0.07246376811594203,0.010869565217391304,0.036231884057971016,0.018115942028985508,0.06884057971014493,0.08695652173913043,0.043478260869565216,0.0036231884057971015,0.050724637681159424,Predicted
pre_sp|Q9RL97|MNME_STRAG,0.06277056277056277,0.0021645021645021645,0.06926406926406926,0.09740259740259741,0.01948051948051948,0.05844155844155844,0.012987012987012988,0.09523809523809523,0.06060606060606061,0.12554112554112554,0.023809523809523808,0.05627705627705628,0.02813852813852814,0.032467532467532464,0.049783549783549784,0.045454545454545456,0.0735930735930736,0.0670995670995671,0.004329004329004329,0.015151515151515152,Predicted
pre_sp|O31521|URHG1_BACSU,0.10174418604651163,0.0,0.06686046511627906,0.07267441860465117,0.03488372093023256,0.0755813953488372,0.029069767441860465,0.046511627906976744,0.046511627906976744,0.11046511627906977,0.03197674418604651,0.02616279069767442,0.029069767441860465,0.0436046511627907,0.040697674418604654,0.04941860465116279,0.04941860465116279,0.07267441860465117,0.02616279069767442,0.046511627906976744,Predicted
pre_sp|Q65K78|MOBA_BACLD,0.08717948717948718,0.015384615384615385,0.05128205128205128,0.09743589743589744,0.041025641025641026,0.07179487179487179,0.015384615384615385,0.06153846153846154,0.06666666666666667,0.09743589743589744,0.015384615384615385,0.015384615384615385,0.06153846153846154,0.041025641025641026,0.07179487179487179,0.046153846153846156,0.02564102564102564,0.07179487179487179,0.015384615384615385,0.03076923076923077,Predicted
pre_sp|Q9CEN1|MURE_LACLA,0.09316770186335403,0.002070393374741201,0.06418219461697723,0.07453416149068323,0.051759834368530024,0.062111801242236024,0.024844720496894408,0.057971014492753624,0.08281573498964803,0.10766045548654245,0.020703933747412008,0.047619047619047616,0.024844720496894408,0.024844720496894408,0.037267080745341616,0.060041407867494824,0.06625258799171843,0.055900621118012424,0.002070393374741201,0.039337474120082816,Predicted
pre_sp|P94388|CAH_BACSU,0.0880503144654088,0.0,0.06289308176100629,0.0660377358490566,0.04716981132075472,0.07232704402515723,0.02830188679245283,0.04716981132075472,0.0660377358490566,0.0880503144654088,0.0220125786163522,0.025157232704402517,0.05660377358490566,0.03773584905660377,0.03459119496855346,0.05660377358490566,0.05345911949685535,0.06918238993710692,0.012578616352201259,0.0660377358490566,Predicted
pre_sp|Q8RPQ1|DPS1_BACAN,0.09523809523809523,0.0,0.027210884353741496,0.12244897959183673,0.034013605442176874,0.047619047619047616,0.04081632653061224,0.027210884353741496,0.061224489795918366,0.11564625850340136,0.04081632653061224,0.05442176870748299,0.013605442176870748,0.027210884353741496,0.006802721088435374,0.05442176870748299,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.047619047619047616,Predicted
pre_sp|Q81SX4|IDI2_BACAN,0.09455587392550144,0.0028653295128939827,0.03724928366762178,0.07736389684813753,0.03724928366762178,0.0830945558739255,0.03151862464183381,0.08595988538681948,0.045845272206303724,0.08595988538681948,0.03151862464183381,0.05157593123209169,0.017191977077363897,0.045845272206303724,0.04011461318051576,0.06303724928366762,0.07736389684813753,0.06303724928366762,0.0057306590257879654,0.022922636103151862,Predicted
pre_sp|Q2FYG7|NDK_STAA8,0.06040268456375839,0.0,0.040268456375838924,0.10067114093959731,0.03355704697986577,0.087248322147651,0.026845637583892617,0.087248322147651,0.03355704697986577,0.08053691275167785,0.03355704697986577,0.053691275167785234,0.04697986577181208,0.020134228187919462,0.06040268456375839,0.087248322147651,0.040268456375838924,0.06711409395973154,0.013422818791946308,0.026845637583892617,Predicted
pre_sp|P45947|ARSC_BACSU,0.09352517985611511,0.02877697841726619,0.07913669064748201,0.08633093525179857,0.03597122302158273,0.07913669064748201,0.02158273381294964,0.06474820143884892,0.07194244604316546,0.050359712230215826,0.02877697841726619,0.05755395683453238,0.03597122302158273,0.03597122302158273,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.050359712230215826,0.02877697841726619,0.02158273381294964,Predicted
pre_sp|O07608|LPLJ_BACSU,0.030211480362537766,0.006042296072507553,0.07250755287009064,0.0755287009063444,0.05740181268882175,0.07250755287009064,0.03625377643504532,0.09365558912386707,0.08157099697885196,0.07854984894259819,0.00906344410876133,0.0755287009063444,0.021148036253776436,0.03323262839879154,0.04229607250755287,0.06042296072507553,0.03625377643504532,0.07250755287009064,0.00906344410876133,0.03625377643504532,Predicted
pre_sp|Q65CR5|PURA_BACLD,0.05813953488372093,0.009302325581395349,0.06279069767441861,0.07674418604651163,0.02558139534883721,0.09767441860465116,0.018604651162790697,0.06511627906976744,0.05581395348837209,0.07906976744186046,0.013953488372093023,0.044186046511627906,0.03953488372093023,0.02558139534883721,0.06279069767441861,0.053488372093023255,0.06279069767441861,0.09767441860465116,0.0069767441860465115,0.044186046511627906,Predicted
