Feature	Importance
repDNA-263	0.000962
k1	0.000962
G_CA	0.000926
repDNA-69	0.000926
repDNA-108	0.000926
T_AAC	0.000926
repDNA-173	0.000926
G_AT	0.000926
repDNA-236	0.000909
repDNA-157	0.000909
T_CGG	0.000909
repDNA-24	0.000909
repDNA-264	0.000909
repDNA-127	0.000909
repDNA-93	0.000516
C_GCC	0.000000
G_ACA	0.000000
C_GCG	0.000000
G_ACT	0.000000
C_GGC	0.000000
G_ACG	0.000000
C_GCT	0.000000
G_ACC	0.000000
C_GGT	0.000000
C_GGG	0.000000
C_GGA	0.000000
C_GTA	0.000000
G_AAG	0.000000
C_GTC	0.000000
C_TAA	0.000000
C_TAT	0.000000
C_TAG	0.000000
C_TCC	0.000000
C_TCG	0.000000
C_TCT	0.000000
C_TGA	0.000000
C_TGC	0.000000
C_TAC	0.000000
C_TGG	0.000000
C_TGT	0.000000
C_GTG	0.000000
C_TTA	0.000000
C_TTC	0.000000
C_TTG	0.000000
C_TTT	0.000000
G_AAA	0.000000
G_AAC	0.000000
C_TCA	0.000000
G_AAT	0.000000
C_GTT	0.000000
G_AGA	0.000000
G_CGT	0.000000
G_AGC	0.000000
G_GGA	0.000000
G_GGG	0.000000
G_GTA	0.000000
G_GTC	0.000000
G_GTG	0.000000
G_GTT	0.000000
G_TAA	0.000000
G_TAC	0.000000
G_TAT	0.000000
G_TCA	0.000000
G_TCC	0.000000
G_TCT	0.000000
G_TGA	0.000000
G_TGC	0.000000
G_TGT	0.000000
G_TTA	0.000000
G_TTG	0.000000
G_TTT	0.000000
T_AAA	0.000000
T_AAG	0.000000
T_AAT	0.000000
T_ACA	0.000000
T_ACC	0.000000
T_ACG	0.000000
T_ACT	0.000000
T_AGA	0.000000
T_AGC	0.000000
T_AGG	0.000000
G_GGC	0.000000
G_GCT	0.000000
G_AGG	0.000000
G_GCG	0.000000
G_AGT	0.000000
G_ATA	0.000000
G_ATC	0.000000
G_ATG	0.000000
G_ATT	0.000000
G_CAA	0.000000
G_CAC	0.000000
G_CAG	0.000000
G_CAT	0.000000
G_CCA	0.000000
G_CCC	0.000000
G_CCG	0.000000
G_CCT	0.000000
G_CGA	0.000000
G_CGC	0.000000
G_CGG	0.000000
C_GAT	0.000000
G_CTA	0.000000
G_CTC	0.000000
G_CTG	0.000000
G_CTT	0.000000
G_GAA	0.000000
G_GAC	0.000000
G_GAG	0.000000
G_GAT	0.000000
G_GCA	0.000000
G_GCC	0.000000
C_GCA	0.000000
C_AAT	0.000000
C_GAG	0.000000
A_AAC	0.000000
A_ACT	0.000000
A_ACG	0.000000
A_ACC	0.000000
A_ACA	0.000000
A_AAT	0.000000
A_AAG	0.000000
A_AAA	0.000000
T_CA	0.000000
T_TT	0.000000
T_TG	0.000000
T_TC	0.000000
T_TA	0.000000
T_GT	0.000000
T_CT	0.000000
A_AGA	0.000000
A_AGC	0.000000
A_AGG	0.000000
A_AGT	0.000000
A_ATA	0.000000
A_ATC	0.000000
A_ATG	0.000000
A_ATT	0.000000
A_CAA	0.000000
A_CAC	0.000000
A_CAG	0.000000
A_CAT	0.000000
A_CCA	0.000000
A_CCC	0.000000
A_CCG	0.000000
A_CCT	0.000000
A_CGA	0.000000
T_CC	0.000000
T_AC	0.000000
A_CGT	0.000000
A_GG	0.000000
C_AT	0.000000
C_AG	0.000000
C_AA	0.000000
A_TT	0.000000
A_TG	0.000000
A_TA	0.000000
A_GC	0.000000
T_AA	0.000000
A_GA	0.000000
A_CG	0.000000
A_CA	0.000000
A_AT	0.000000
A_AC	0.000000
A_AA	0.000000
C_CC	0.000000
C_CG	0.000000
C_CT	0.000000
C_GA	0.000000
C_GC	0.000000
C_GG	0.000000
C_TA	0.000000
C_TC	0.000000
C_TG	0.000000
C_TT	0.000000
G_AA	0.000000
G_AC	0.000000
G_CC	0.000000
G_CG	0.000000
G_GA	0.000000
G_GG	0.000000
G_GT	0.000000
A_CGG	0.000000
A_CTA	0.000000
C_GAC	0.000000
C_AGC	0.000000
C_ATT	0.000000
C_ATG	0.000000
C_ATC	0.000000
C_ATA	0.000000
C_AGT	0.000000
C_AGG	0.000000
C_AGA	0.000000
C_AAA	0.000000
C_ACT	0.000000
C_ACG	0.000000
C_ACC	0.000000
C_ACA	0.000000
T_ATA	0.000000
C_AAG	0.000000
C_CAA	0.000000
C_CAC	0.000000
C_CAG	0.000000
C_CAT	0.000000
C_CCA	0.000000
C_CCC	0.000000
C_CCG	0.000000
C_CCT	0.000000
C_CGA	0.000000
C_CGC	0.000000
C_CGG	0.000000
C_CGT	0.000000
C_CTA	0.000000
C_CTC	0.000000
C_CTG	0.000000
C_CTT	0.000000
C_GAA	0.000000
C_AAC	0.000000
A_TTT	0.000000
A_CTC	0.000000
A_GCC	0.000000
A_GGT	0.000000
A_GGG	0.000000
A_GGC	0.000000
A_GGA	0.000000
A_GCT	0.000000
A_GCG	0.000000
A_GCA	0.000000
A_TTG	0.000000
A_GAT	0.000000
A_GAG	0.000000
A_GAC	0.000000
A_GAA	0.000000
A_CTT	0.000000
A_CTG	0.000000
A_GTA	0.000000
A_GTC	0.000000
A_GTG	0.000000
A_GTT	0.000000
A_TAA	0.000000
A_TAC	0.000000
A_TAG	0.000000
A_TAT	0.000000
A_TCA	0.000000
A_TCG	0.000000
A_TCT	0.000000
A_TGA	0.000000
A_TGC	0.000000
A_TGG	0.000000
A_TGT	0.000000
A_TTA	0.000000
A_TTC	0.000000
T_AGT	0.000000
repDNA-269	0.000000
T_ATC	0.000000
repDNA-143	0.000000
repDNA-150	0.000000
repDNA-148	0.000000
repDNA-147	0.000000
repDNA-146	0.000000
repDNA-145	0.000000
repDNA-144	0.000000
repDNA-142	0.000000
repDNA-91	0.000000
repDNA-141	0.000000
repDNA-140	0.000000
repDNA-139	0.000000
repDNA-138	0.000000
repDNA-137	0.000000
repDNA-136	0.000000
repDNA-151	0.000000
repDNA-152	0.000000
repDNA-153	0.000000
repDNA-154	0.000000
repDNA-155	0.000000
repDNA-158	0.000000
repDNA-159	0.000000
repDNA-160	0.000000
repDNA-161	0.000000
repDNA-163	0.000000
repDNA-164	0.000000
repDNA-165	0.000000
repDNA-167	0.000000
repDNA-168	0.000000
repDNA-169	0.000000
repDNA-170	0.000000
repDNA-171	0.000000
repDNA-134	0.000000
repDNA-133	0.000000
repDNA-132	0.000000
repDNA-111	0.000000
repDNA-94	0.000000
repDNA-96	0.000000
repDNA-97	0.000000
repDNA-98	0.000000
repDNA-99	0.000000
repDNA-100	0.000000
repDNA-102	0.000000
repDNA-103	0.000000
repDNA-104	0.000000
repDNA-105	0.000000
repDNA-106	0.000000
repDNA-107	0.000000
repDNA-109	0.000000
repDNA-110	0.000000
repDNA-112	0.000000
repDNA-131	0.000000
repDNA-113	0.000000
repDNA-115	0.000000
repDNA-116	0.000000
repDNA-117	0.000000
repDNA-119	0.000000
repDNA-120	0.000000
repDNA-121	0.000000
repDNA-122	0.000000
repDNA-123	0.000000
repDNA-124	0.000000
repDNA-125	0.000000
repDNA-128	0.000000
repDNA-129	0.000000
repDNA-130	0.000000
repDNA-172	0.000000
repDNA-175	0.000000
repDNA-176	0.000000
repDNA-243	0.000000
repDNA-223	0.000000
repDNA-225	0.000000
repDNA-226	0.000000
repDNA-227	0.000000
repDNA-228	0.000000
repDNA-229	0.000000
repDNA-232	0.000000
repDNA-233	0.000000
repDNA-235	0.000000
repDNA-238	0.000000
repDNA-239	0.000000
repDNA-240	0.000000
repDNA-241	0.000000
repDNA-242	0.000000
repDNA-246	0.000000
repDNA-221	0.000000
repDNA-247	0.000000
repDNA-249	0.000000
repDNA-250	0.000000
repDNA-251	0.000000
repDNA-252	0.000000
repDNA-253	0.000000
repDNA-254	0.000000
repDNA-255	0.000000
repDNA-258	0.000000
repDNA-259	0.000000
repDNA-260	0.000000
repDNA-261	0.000000
repDNA-265	0.000000
repDNA-267	0.000000
repDNA-222	0.000000
repDNA-220	0.000000
repDNA-177	0.000000
repDNA-198	0.000000
repDNA-178	0.000000
repDNA-179	0.000000
repDNA-180	0.000000
repDNA-181	0.000000
repDNA-183	0.000000
repDNA-184	0.000000
repDNA-187	0.000000
repDNA-188	0.000000
repDNA-189	0.000000
repDNA-190	0.000000
repDNA-191	0.000000
repDNA-192	0.000000
repDNA-194	0.000000
repDNA-196	0.000000
repDNA-200	0.000000
repDNA-219	0.000000
repDNA-201	0.000000
repDNA-202	0.000000
repDNA-203	0.000000
repDNA-204	0.000000
repDNA-205	0.000000
repDNA-206	0.000000
repDNA-207	0.000000
repDNA-209	0.000000
repDNA-210	0.000000
repDNA-211	0.000000
repDNA-212	0.000000
repDNA-216	0.000000
repDNA-217	0.000000
repDNA-218	0.000000
repDNA-92	0.000000
repDNA-90	0.000000
T_ATG	0.000000
T_TGT	0.000000
minimum_ORF_length	0.000000
maximum_ORF_length	0.000000
T_TTT	0.000000
T_TTG	0.000000
T_TTC	0.000000
T_TTA	0.000000
T_TGG	0.000000
repDNA-88	0.000000
T_TGC	0.000000
T_TGA	0.000000
T_TCT	0.000000
repDNA-268	0.000000
T_TCC	0.000000
T_TCA	0.000000
std_ORF_length	0.000000
average_ORF_length	0.000000
cv_ORF_length	0.000000
maximum_GC_content_ORF	0.000000
minimum_GC_content_ORF	0.000000
std_GC_content_ORF	0.000000
average_GC_content_ORF	0.000000
cv_GC_content_ORF	0.000000
fickett_score-ORF	0.000000
fickett_score-full-sequence	0.000000
fpeak	0.000000
fcoefficient_of_variation	0.000000
fskewness	0.000000
fkurtosis	0.000000
repDNA-0	0.000000
repDNA-1	0.000000
repDNA-2	0.000000
T_TAT	0.000000
T_TAG	0.000000
T_TAC	0.000000
T_CTT	0.000000
T_ATT	0.000000
T_CAA	0.000000
T_CAC	0.000000
T_CAG	0.000000
T_CAT	0.000000
T_CCA	0.000000
T_CCC	0.000000
T_CCG	0.000000
T_CCT	0.000000
T_CGC	0.000000
T_CGT	0.000000
T_CTA	0.000000
T_CTC	0.000000
T_CTG	0.000000
T_GAA	0.000000
T_TAA	0.000000
T_GAC	0.000000
T_GAG	0.000000
T_GAT	0.000000
T_GCA	0.000000
T_GCC	0.000000
T_GCG	0.000000
T_GGA	0.000000
T_GGC	0.000000
T_GGG	0.000000
T_GGT	0.000000
T_GTA	0.000000
T_GTC	0.000000
T_GTG	0.000000
T_GTT	0.000000
repDNA-3	0.000000
repDNA-4	0.000000
repDNA-5	0.000000
repDNA-66	0.000000
repDNA-52	0.000000
repDNA-53	0.000000
repDNA-54	0.000000
repDNA-55	0.000000
repDNA-56	0.000000
repDNA-57	0.000000
repDNA-58	0.000000
repDNA-59	0.000000
repDNA-60	0.000000
repDNA-61	0.000000
repDNA-62	0.000000
repDNA-63	0.000000
repDNA-64	0.000000
repDNA-65	0.000000
repDNA-68	0.000000
repDNA-50	0.000000
repDNA-70	0.000000
repDNA-71	0.000000
repDNA-73	0.000000
repDNA-74	0.000000
repDNA-77	0.000000
repDNA-78	0.000000
repDNA-79	0.000000
repDNA-80	0.000000
repDNA-82	0.000000
repDNA-83	0.000000
repDNA-84	0.000000
repDNA-85	0.000000
repDNA-86	0.000000
repDNA-87	0.000000
repDNA-51	0.000000
repDNA-49	0.000000
repDNA-6	0.000000
repDNA-26	0.000000
repDNA-7	0.000000
repDNA-8	0.000000
repDNA-9	0.000000
repDNA-10	0.000000
repDNA-11	0.000000
repDNA-13	0.000000
repDNA-14	0.000000
repDNA-15	0.000000
repDNA-16	0.000000
repDNA-17	0.000000
repDNA-18	0.000000
repDNA-21	0.000000
repDNA-23	0.000000
repDNA-25	0.000000
repDNA-27	0.000000
repDNA-48	0.000000
repDNA-28	0.000000
repDNA-30	0.000000
repDNA-32	0.000000
repDNA-33	0.000000
repDNA-34	0.000000
repDNA-35	0.000000
repDNA-39	0.000000
repDNA-40	0.000000
repDNA-41	0.000000
repDNA-42	0.000000
repDNA-43	0.000000
repDNA-44	0.000000
repDNA-46	0.000000
repDNA-47	0.000000
T_TCG	0.000000
