nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
pre_34_90568|0.561992853,59.0,41.42312829656106,897.0,5.98171120660315,0.33333333333333337,1.5559427288393344,113.11056537742176,114.08148932625552,22.34351951609243,29.435175040007152,41.42312829656106,54.18149527037241,891.0182887933969,13014.586206896553,24.746320230365257,12.373160115182628,1.9171282267359622,0.4661864692689662,0.19532214448110793,toeholds
pre_35_90569|0.644328981,59.00000000000001,39.65490829086491,981.0,11.266309102585467,0.3333333333333333,1.5773883230955696,123.1990259701756,124.25654773561196,19.202548543575432,30.27635507221709,39.65490829086491,56.513571783725496,969.7336908974146,15439.689655172415,26.237216711508406,13.118608355754203,2.088119084240264,0.47106926917956843,0.2290485987769431,toeholds
pre_36_90570|0.52117109,59.0,41.52731463825214,959.0,10.256031772477911,0.33333333333333337,1.5723978576322633,120.78079317507398,121.81755719673298,20.711279216026696,23.52053500516658,41.52731463825214,57.79043652867868,948.7439682275221,14839.51724137931,34.269901523512104,17.134950761756052,2.0471320877131185,0.4339933089300269,0.3057580080993546,toeholds
pre_37_90571|0.5732931920000001,58.99999999999999,41.22258813462294,917.0,8.432403735003826,0.33333333333333337,1.5530727226107974,115.16075720487426,116.14927968960373,16.73498239861538,28.613548408758586,41.22258813462294,60.26345377378098,908.5675962649962,13490.655172413793,31.649905365022395,15.824952682511197,1.951877240760581,0.46311119248071286,0.26917472877430454,toeholds
pre_38_90572|0.37678065899999996,59.0,37.47511269438591,1001.0,6.2836255861489745,0.33333333333333337,1.6141320695767936,127.20849028268516,128.3004286820586,11.263565649872096,26.332865714928772,37.47511269438591,60.41499628515683,994.716374413851,16461.0,34.08213057022806,17.04106528511403,2.1560761064861893,0.5076285535135524,0.2594375209710468,toeholds
pre_39_90573|0.8477123759999999,58.999999999999986,33.71432492600205,1011.0,6.575339371400134,0.3333333333333334,1.6175466686318438,127.81236246936368,128.90948441605758,16.53708038753232,18.50389323355262,33.71432492600205,67.13443318410907,1004.4246606285999,16617.655172413793,48.630539950556454,24.315269975278227,2.1663112282943002,0.5935030364545257,0.33264126684713313,toeholds
pre_40_90574|0.727584536,59.000000000000014,43.06262529337474,953.0,4.397565378606789,0.33333333333333326,1.5742596488064504,119.6912695228854,120.71868123865502,23.833079527324735,29.327947984110562,43.06262529337474,58.51872398792234,948.6024346213932,14573.0,29.19077600381178,14.59538800190589,2.0286655851336506,0.399462085333918,0.2137563996654444,toeholds
pre_41_90575|0.03096032,58.999999999999986,33.53516076103528,1111.0,4.246217137980341,0.3333333333333334,1.655832991540298,141.06735979665882,142.27826063132716,14.18816380069324,21.620620279468866,33.53516076103528,55.28914407650433,1106.7537828620198,20243.103448275862,33.66852379703546,16.83426189851773,2.3909721999433704,0.5415463777518258,0.21656577882964648,toeholds
pre_42_90576|0.946177363,58.99999999999999,39.558458530986414,1073.0,8.617521445956795,0.33333333333333337,1.613271869666409,135.31444860028807,136.47596731722555,16.318668233380038,21.309079780706167,39.558458530986414,54.98696878717823,1064.3824785540432,18625.689655172413,33.67788900647206,16.83894450323603,2.2934652305133576,0.4310302780697772,0.2777143433280168,toeholds
pre_43_90577|1.0,59.000000000000014,38.84850919926052,1055.0,10.73928041506149,0.33333333333333326,1.6005173462476845,133.80582946942184,134.954398428404,21.134772173214245,24.63296372964629,38.84850919926052,52.19456264189916,1044.2607195849384,18212.689655172413,27.561598912252872,13.780799456126436,2.2678954147359627,0.4518074634112554,0.3279273808927694,toeholds
pre_44_90578|0.035221381,59.00000000000001,38.996501450534666,987.0,6.864605098154034,0.3333333333333333,1.598598352913807,124.62744481052317,125.69722790677714,18.76486327881199,24.895726452854475,38.996501450534666,58.88362862455485,980.135394901846,15799.793103448275,33.98790217170038,16.99395108585019,2.1123295730597147,0.4815191047175262,0.2586058068415518,toeholds
pre_45_90579|0.8973686540000001,58.99999999999999,27.56029670960957,1137.0,3.6512549807272023,0.33333333333333337,1.678899818698517,146.18481453283718,147.4396428232993,16.109463551518118,20.686003098263562,27.56029670960957,44.12461336570896,1133.3487450192729,21738.44827586207,23.438610267445398,11.719305133722699,2.4777087208955457,0.6452045663743313,0.16474595614952747,toeholds
pre_46_90580|0.246410895,58.999999999999986,38.33362524455884,945.0,8.441922567556196,0.3333333333333334,1.5705593970398941,119.50732195141852,120.5331546891159,17.889262962967774,21.07830539168171,38.33362524455884,56.96791189542685,936.5580774324438,14528.241379310344,35.88960650374514,17.94480325187257,2.02554782968506,0.5187893365356057,0.27210923403863807,toeholds
pre_47_90581|0.932425132,58.999999999999986,44.27976018954719,915.0,10.970299020538507,0.3333333333333334,1.5342448875315926,114.4901742508937,115.47294055318761,19.673129919614972,27.865510105155245,44.27976018954719,57.90970515660527,904.0297009794615,13334.0,30.044195051450025,15.022097525725012,1.9405114279812496,0.3857162391471657,0.2857664783846931,toeholds
pre_48_90582|0.15140642199999998,59.0,33.24854601031958,1083.0,5.451525384009033,0.33333333333333337,1.656808566507231,138.21722034536796,139.40365601498704,13.85163043684663,19.50041151452898,33.24854601031958,46.55579866041671,1077.548474615991,19433.379310344826,27.05538714588773,13.527693572943866,2.342664751616406,0.5589344205881382,0.14197930067416661,toeholds
pre_49_90583|0.591591863,59.00000000000001,41.64785604409141,973.0,5.729693345275254,0.3333333333333333,1.6077071165284773,122.43365550370535,123.48460744506608,16.168967745722977,24.104773656226584,41.64785604409141,61.594588694212604,967.2703066547248,15248.448275862069,37.48981503798602,18.74490751899301,2.0751467034526327,0.4251807368942794,0.28134535170777447,toeholds
pre_50_90584|0.448640579,59.000000000000014,37.149607905687745,921.0,10.613670510162938,0.33333333333333326,1.550500444191736,116.43882514007086,117.43831836623707,16.055250905097953,18.481101134536555,37.149607905687745,70.2597847999116,910.3863294898371,13791.758620689656,51.77868366537504,25.88934183268752,1.973539409153743,0.5629666582781266,0.4337604054560079,toeholds
pre_51_90585|0.40350891299999997,59.0,33.84256160418748,985.0,8.917297414054733,0.33333333333333337,1.6043703157424931,125.05198918849712,126.12541650934268,16.124630591008668,22.85581655827802,33.84256160418748,59.914117919238535,976.0827025859453,15907.620689655172,37.05830136096051,18.529150680480257,2.119525240483002,0.6035275062572124,0.24902909556313826,toeholds
pre_52_90586|0.288075969,59.00000000000005,26.624760098151572,1143.0,4.7644864049314055,0.3333333333333331,1.7658015053764833,147.83774890061062,149.10676572914758,8.295466985594683,15.158979507825634,26.624760098151572,50.27588661275092,1138.2355135950686,22232.827586206895,35.11690710492528,17.55845355246264,2.505724557637466,0.6569750989027963,0.18615847448132763,toeholds
pre_53_90587|1.0,59.0,24.80857426109676,1163.0,7.919784680862067,0.33333333333333337,1.7258423470928044,150.1998668441487,151.48915973508264,14.521555644152635,16.75597302421127,24.80857426109676,43.491411240385844,1155.080215319138,22948.96551724138,26.735438216174575,13.367719108087288,2.545760454985571,0.6829185629248492,0.14360295299655196,toeholds
pre_54_90588|0.436429002,59.00000000000002,38.12391116199106,947.0,9.200326731106824,0.33333333333333326,1.5912684300936768,119.56588142108099,120.59221682439,14.182296983221281,21.127436843206134,38.12391116199106,53.86062133216045,937.7996732688932,14542.48275862069,32.733184488954315,16.366592244477157,2.0265403630691687,0.5237971381941798,0.22546401203507555,toeholds
pre_55_90589|0.9395785609999999,59.0,29.117907739280437,1033.0,7.571365544889829,0.33333333333333337,1.6663117349945906,132.32535660258014,133.46121740687119,13.573754817952661,18.273920181948796,29.117907739280437,56.76048552616366,1025.4286344551101,17811.896551724138,38.48656534421487,19.243282672107433,2.2428026542810193,0.6774686204050685,0.1854573082559744,toeholds
pre_56_90590|0.9897084209999999,58.99999999999999,35.03884424480384,943.0,4.902629656757503,0.33333333333333337,1.6218087112057706,121.57302332343306,122.61658772860585,8.678247389620163,12.930139975320259,35.03884424480384,58.09584206899636,938.0973703432425,15034.827586206897,45.1657020936761,22.58285104683805,2.0605597173463233,0.5912781084200691,0.22381267816319092,toeholds
pre_57_90591|0.951214076,58.99999999999998,33.56515814133019,935.0,3.637711027254433,0.3333333333333335,1.6056958445520038,119.78313737751236,120.81133767302151,16.718361407756767,19.113307897548847,33.56515814133019,56.881347121026806,931.3622889727455,14595.379310344828,37.768039223477956,18.884019611738978,2.0302226674154644,0.6370222657929354,0.18036368955841062,toeholds
pre_58_90592|0.9905649190000001,58.99999999999999,31.853536376262976,963.0,12.257880298423501,0.33333333333333337,1.58142269320958,122.21292893961753,123.26198619760802,17.814874999692826,22.16473000887662,31.853536376262976,62.68552409485126,950.7421197015765,15193.51724137931,40.52079408597464,20.26039704298732,2.071405575247755,0.6663729572461871,0.30297992790409267,toeholds
pre_59_90593|1.0,58.99999999999999,34.123322012193135,1009.0,12.360572218839174,0.33333333333333337,1.5954864708038587,128.17956155331473,129.27983548128827,18.00449185255164,24.192388929266528,34.123322012193135,52.49021636058869,996.6394277811609,16713.275862068967,28.297827431322162,14.148913715661081,2.1725349415816058,0.5822303732282554,0.1801627553989392,toeholds
pre_60_90594|0.653027144,59.0,40.09947449374138,907.0,9.022540341139656,0.33333333333333337,1.548152570218717,114.33284742365161,115.3142632563068,19.857870415858105,22.355834025532822,40.09947449374138,71.20029230679646,897.9774596588603,13297.379310344828,48.844458281263634,24.422229140631817,1.9378448715873156,0.4959342638312199,0.41659848927520493,toeholds
pre_61_90595|1.0,59.0,35.32807263217516,1179.0,4.899878598496887,0.33333333333333337,1.6703616233934278,149.2112596287559,150.4920664651978,22.093625633363235,24.479784589411757,35.32807263217516,51.671989121288206,1174.1001214015032,22647.862068965518,27.19220453187645,13.596102265938224,2.529004400487388,0.4759411741457372,0.26587037965152355,toeholds
pre_62_90596|0.33761857799999995,58.99999999999999,47.156101601100616,879.0,8.311996842369554,0.33333333333333337,1.5391607665656046,110.8873302050329,111.83917024012652,14.318593409660636,21.90093600590703,47.156101601100616,63.51477655921187,870.6880031576304,12508.0,41.61384055330484,20.80692027665242,1.8794462746615748,0.32043061304658804,0.2998096712540707,toeholds
pre_63_90597|0.981808872,58.99999999999999,30.52006344983661,1083.0,3.7772991211735896,0.33333333333333337,1.6391365727064209,137.1568445247994,138.33417808909772,11.060988569816718,23.523166691709772,30.52006344983661,64.07013302821495,1079.2227008788263,19136.344827586207,40.54696633650518,20.27348316825259,2.324692280081346,0.6229350780597882,0.25884743204999583,toeholds
pre_64_90598|0.94330017,59.00000000000001,37.64490225195085,1095.0,4.747759055773923,0.3333333333333333,1.6184686309356047,138.4340998453777,139.62239717575204,15.275270108078248,25.839040423255334,37.64490225195085,57.191842806689294,1090.252240944226,19494.41379310345,31.35280238343396,15.67640119171698,2.346340675345384,0.4627854937165367,0.33295575560584295,toeholds
pre_65_90599|1.0,58.99999999999999,34.34558550117696,1033.0,4.856053971233645,0.33333333333333337,1.646274510743568,131.36970731489052,132.49736497054548,13.275260123403186,16.75291194793092,34.34558550117696,54.857268369739955,1028.1439460287663,17555.55172413793,38.10435642180904,19.05217821090452,2.226605208726958,0.5630159723137748,0.2273583692092722,toeholds
pre_66_90600|0.568526153,59.0,40.63999198776463,955.0,8.137795756256127,0.33333333333333337,1.594063365670495,120.66482503198685,121.70059360068306,17.47436973147202,19.417829337860553,40.63999198776463,64.11949277825418,946.8622042437439,14811.034482758621,44.70166344039363,22.350831720196815,2.045166525965879,0.4564712543370036,0.2949832044563657,toeholds
pre_67_90601|0.756255459,58.99999999999999,42.20998566820121,1005.0,10.705603926330557,0.33333333333333337,1.6112957573311952,126.67280686871985,127.76014704286229,14.994303945706845,17.322595460318055,42.20998566820121,56.6014677467774,994.2943960736694,16322.655172413793,39.27887228645935,19.639436143229673,2.146996726588472,0.39763895851458037,0.3143484964453229,toeholds
pre_68_90602|0.815246865,59.000000000000036,37.00173682068392,1053.0,3.570485166359508,0.33333333333333315,1.60760086577995,132.65745361644778,133.79616509116937,17.359534975769552,21.025539682745098,37.00173682068392,55.877044763359365,1049.4295148336405,17901.41379310345,34.85150508061427,17.425752540307133,2.248431417227927,0.49748271008396516,0.2678042281677088,toeholds
pre_69_90603|0.49803499799999995,58.99999999999999,36.22018842057062,897.0,4.905401689487194,0.33333333333333337,1.5932637415804223,115.28226229563677,116.27182776164862,9.429043720038761,22.12990910490882,36.22018842057062,56.38599948520702,892.0945983105128,13519.137931034482,34.256090380298204,17.128045190149102,1.9539366490785897,0.5928009511388174,0.17810225750759529,toeholds
pre_70_90604|0.160155634,59.0,44.32501447493801,883.0,10.524035474562913,0.33333333333333337,1.5402640912144676,111.03152705425607,111.98460485324726,19.432699708030732,27.692356710493144,44.32501447493801,59.77450004585849,872.4759645254371,12540.551724137931,32.082143335365345,16.041071667682672,1.8818902890551876,0.39650861105128254,0.28234513980027004,toeholds
pre_71_90605|0.9900253609999999,59.0,36.12138199613019,1009.0,10.561403802531292,0.33333333333333337,1.5810096072295685,126.94093114515903,128.03057285745032,23.197027179786602,25.49530245448826,36.12138199613019,50.622912317627026,998.4385961974687,16391.827586206895,25.127609863138765,12.563804931569383,2.151541205850153,0.5406912757960095,0.2251092707540842,toeholds
pre_72_90606|0.239256794,59.00000000000001,36.15078307633883,873.0,8.389983171015665,0.3333333333333333,1.5647042797963857,110.89634800118532,111.84826544367428,15.684616110496115,24.87489670243177,36.15078307633883,66.30631853743199,864.6100168289844,12510.034482758621,41.43142183500022,20.71571091750011,1.8795991186641576,0.6181236082747364,0.2832469871141994,toeholds
pre_73_90607|0.9801353559999999,59.0,34.98297896094439,985.0,9.182584488792985,0.33333333333333337,1.598416963036021,125.17987058628876,126.25439562166976,18.189783740408586,21.02784916936887,34.98297896094439,57.94601315426151,975.8174155112071,15940.172413793103,36.91816398489264,18.45908199244632,2.1216927218015043,0.5755802652591873,0.21886388056341544,toeholds
pre_74_90608|0.089246022,59.0,29.85963734055042,1143.0,5.1308115103015215,0.33333333333333337,1.6549901287914917,144.52681412111733,145.76741038735128,15.81989853474067,21.703103646780868,29.85963734055042,65.28210958011888,1137.8691884896984,21248.137931034482,43.57900593333802,21.78950296666901,2.4496070190019887,0.6048779841302496,0.3880358518288644,toeholds
pre_75_90609|0.574175084,58.99999999999999,29.931069395375513,1149.0,12.930915046303715,0.33333333333333337,1.6724955255652934,146.102703602637,147.35682706531998,20.17334069633844,20.957715732931078,29.931069395375513,42.63993842947974,1136.0690849536963,21714.03448275862,21.682222696548664,10.841111348274332,2.4763170102141867,0.5968869135444215,0.1507963418912539,toeholds
pre_76_90610|0.9486292470000001,58.99999999999999,35.00129631684302,945.0,6.498631220879293,0.33333333333333337,1.5819624439814246,118.56643707221704,119.58419339672291,20.49285107587443,27.791237909316948,35.00129631684302,62.64128523239247,938.5013687791208,14300.379310344828,34.85004732307552,17.42502366153776,2.009600628342662,0.607221679484382,0.28987524818699,toeholds
pre_77_90611|0.5869153770000001,59.00000000000002,37.782135623068456,947.0,12.973957057211841,0.33333333333333326,1.5680126009275082,119.44873377311288,120.47406359876801,19.719155545129325,26.254539382393425,37.782135623068456,55.64311969582259,934.0260429427882,14514.0,29.388580313429166,14.694290156714583,2.0245548097137767,0.5328946663570469,0.2629407475458319,toeholds
pre_78_90612|1.0,58.99999999999999,30.542956239637988,1055.0,4.502544449914243,0.33333333333333337,1.6388786842923908,135.42525613784156,136.58772600988613,11.241737639029632,16.40102477327208,30.542956239637988,50.84210956900924,1050.4974555500858,18656.206896551725,34.441084795737154,17.220542397868577,2.2953433243701964,0.6303929836705766,0.1834807420450142,toeholds
pre_79_90613|0.604495155,59.000000000000014,40.425226352962426,1123.0,6.640448720630013,0.33333333333333326,1.6473650656743362,141.66156853571823,142.8775699681374,15.56530338259998,24.339739538305757,40.425226352962426,53.82506977117404,1116.35955127937,20414.0,29.485330232868286,14.742665116434143,2.4010435345036982,0.39336230367280284,0.22202181480972738,toeholds
