nameseq,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,label
pre_10_90544|0.140279336,118.0,72.54357615751432,540.3024120212499,2.4046176565541875,0.16666666666666669,2.025865819702299,119.09659944767525,120.11890660565443,27.616145624948324,33.75475635305893,72.54357615751432,158.18327787636355,537.8977943646958,14428.551724137931,124.42852152330462,62.21426076165231,1.0092932156582648,1.1450307746811066,0.2327446049718064,toeholds
pre_11_90545|0.310200728,118.00000000000001,72.61433050897412,738.8486996163151,3.9413420899526055,0.16666666666666666,2.0791291267689447,138.93883546366723,140.13146536808532,19.444184448747226,29.314420608218132,72.61433050897412,129.43321295829446,734.9073575263625,19636.82758620689,100.11879235007633,50.05939617503817,1.1774477581666714,0.9799780458695653,0.21705312423661705,toeholds
pre_12_90546|0.431514481,117.99999999999997,54.70876972163963,515.5502144933951,0.21947941200663812,0.1666666666666667,2.144319244789589,134.13426109685773,135.28564926314885,12.411765953969265,20.060497522272236,54.70876972163963,163.34133839007856,515.3307350813884,18302.206896551725,143.28084086780632,71.64042043390316,1.1367310262445574,1.4155495343428637,0.2023677067071026,toeholds
pre_13_90547|0.038841301,117.99999999999999,76.34612504292593,587.0367733272119,1.609205108560637,0.16666666666666669,2.036720881086441,118.1524439019354,119.16664657181727,23.471460264459672,32.42144715277872,76.34612504292593,173.2517916215309,585.4275682186512,14200.689655172408,140.8303444687522,70.4151722343761,1.001291897474029,1.0576304708088669,0.2882985989515414,toeholds
pre_14_90548|0.500107645,118.00000000000001,59.37791527987404,634.0,1.784026329480763,0.16666666666666666,2.1577779973142834,150.11995203836162,151.4085589527155,14.575633651615608,21.842210552636566,59.37791527987404,155.36092072942188,632.2159736705192,22924.551724137928,133.5187101767853,66.75935508839265,1.2722029833759458,1.171504865092397,0.2653084148433223,toeholds
pre_15_90549|0.239314912,117.99999999999999,57.04977121659506,631.0554016132504,0.7950178390869642,0.16666666666666669,2.145990215603427,145.24462124292242,146.49137905669068,12.189889009611122,19.121784295811427,57.04977121659506,155.8681395842869,630.2603837741634,21459.72413793103,136.74635528847546,68.37317764423773,1.2308866207027325,1.25891537177405,0.2361295746909534,toeholds
pre_16_90550|0.428000027,118.00000000000001,66.71879750729427,1234.0000000000002,0.7695678122966977,0.16666666666666666,2.2054650219525795,183.93477104669475,185.51363924204495,9.98522692513204,21.935139652762892,66.71879750729427,152.11600226096834,1233.2304321877036,34415.3103448276,130.18086260820544,65.09043130410272,1.55876924615843,0.8364030716033654,0.29428676490144773,toeholds
pre_17_90551|0.829363747,118.0,80.93570883168658,866.0,2.40135098538303,0.16666666666666669,2.104802995042436,143.3596874996594,144.59026532787817,14.815895772757996,26.10503112795825,80.93570883168658,173.6913199322312,863.598649014617,20906.344827586207,147.58628880427295,73.79314440213648,1.214912605929317,0.7756216230954356,0.34959556981880197,toeholds
pre_18_90552|1.0,117.99999999999997,78.30872838318389,820.6218023908339,5.6572898163869,0.1666666666666667,2.0683604373454108,141.33647795243803,142.54968885656484,21.29215100069645,31.43097242113992,78.30872838318389,148.88545983177002,814.964512574447,20320.413793103446,117.4544874106301,58.72724370531505,1.197766762308797,0.8424846619605059,0.22257092744310866,toeholds
pre_19_90553|0.37143557899999996,117.99999999999997,72.85745290128177,409.8470545909745,0.34351472195089017,0.1666666666666667,2.0479345089776286,112.74750551564321,113.71531301365309,24.535018978525674,34.933424146933234,72.85745290128177,171.71515873041272,409.5035398690236,12931.1724137931,136.78173458347948,68.39086729173974,0.9554873348783325,1.2011586480497756,0.2303873690700314,toeholds
pre_20_90554|0.140591931,117.99999999999994,74.7133076053435,600.2953582599189,0.017388597043756678,0.16666666666666677,2.0922594073769165,132.21195104830724,133.3468383965095,16.480818455533843,28.694539261505685,74.7133076053435,153.2727848645551,600.2779696628751,17781.37931034482,124.57824560304941,62.289122801524705,1.1204402631212484,0.9822113368293114,0.2314066825487485,toeholds
pre_21_90555|0.925484902,117.99999999999999,78.63789454500541,765.7997490926999,1.9703063550100868,0.16666666666666669,2.0857417584445943,131.96969349058895,133.10250133663516,14.259160067262952,32.184532622254046,78.63789454500541,151.14770116113132,763.8294427376899,17716.275862068964,118.96316853887728,59.48158426943864,1.1183872329710929,0.8947987469062715,0.22216068420595025,toeholds
pre_22_90556|0.082498535,117.99999999999999,82.59448876469907,648.626210367807,0.033193397230735,0.16666666666666669,2.02890501796174,118.9621788637044,119.98333217576514,27.27333563214362,37.102584374633224,82.59448876469907,149.40305555945434,648.5930169705762,14395.999999999998,112.30047118482112,56.15023559241056,1.0081540581669866,0.8928596863343905,0.2278613930323455,toeholds
pre_23_90557|0.038923531000000004,118.0,66.51548478614588,660.0133774862885,2.1230881697807344,0.16666666666666669,2.0901659165399047,129.15107432770353,130.25968757407855,13.362852422771738,28.300032846272323,66.51548478614588,170.55571423830827,657.8902893165077,16967.586206896554,142.25568139203594,71.12784069601797,1.0945006298957927,1.1959137501996864,0.27486280466812685,toeholds
pre_24_90558|0.177833894,117.99999999999999,65.56066472564532,1146.7492532530123,0.3803656180069875,0.16666666666666669,2.150000295667151,169.63490206912022,171.09102235662306,10.850683716456361,28.89415878602922,65.56066472564532,159.2215437771913,1146.3688876350052,29272.13793103449,130.3273849911621,65.16369249558105,1.437583915840002,0.9273917330937147,0.27516230807952113,toeholds
pre_25_90559|0.989047983,117.99999999999999,70.56983992863445,778.0,2.7915576283727104,0.16666666666666669,2.043748685759786,125.7616793780999,126.84119857196403,22.403610911803533,30.0386399006093,70.56983992863445,159.16491007579225,775.2084423716273,16088.68965517241,129.12627017518295,64.56313508759148,1.0657769438822027,1.1314295492691633,0.24641816318743018,toeholds
pre_26_90560|0.963898258,117.99999999999999,81.39430658397656,634.0,3.6978877065322404,0.16666666666666669,2.0238911277603107,118.82760622010359,119.84760438098907,19.54166165321418,39.57031517746381,81.39430658397656,162.23677336516172,630.3021122934678,14363.448275862069,122.66645818769791,61.333229093848956,1.0070136120347764,0.924171442490029,0.28586550612781786,toeholds
pre_27_90561|0.204222354,117.99999999999999,61.922584288841286,621.1101760242549,0.9674581467059609,0.16666666666666669,2.0517189002377783,121.0950040257648,122.13446518574064,22.674709045810946,37.50186209516476,61.922584288841286,166.10139947116784,620.1427178775489,14916.827586206893,128.59953737600307,64.29976868800154,1.0262288476759729,1.3892583636041842,0.21851473561864104,toeholds
pre_28_90562|0.488373158,117.99999999999997,67.90140788665391,677.8769447894975,2.353334999914792,0.1666666666666667,2.065576890538822,129.89226304903613,131.0072385470518,21.64565259562179,33.050113061411466,67.90140788665391,165.0494774537513,675.5236097895828,17162.896551724138,131.99936439233983,65.99968219616991,1.100781890246069,1.1570802818586619,0.2561526444312976,toeholds
pre_29_90563|1.0,117.99999999999997,85.19635381015749,503.5855391112215,0.38652659969405206,0.1666666666666667,2.0482573792323397,115.82745788456205,116.82170322687297,21.488025526527448,33.918689440614806,85.19635381015749,156.71564538556044,503.1990125115275,13647.310344827582,122.79695594494564,61.39847797247282,0.9815886261403566,0.8496339328072575,0.2068640627483417,toeholds
pre_30_90564|0.48587412799999996,118.0,60.362357868211134,895.2068061306887,0.8957495272268194,0.16666666666666669,2.0663758069872946,141.78857499812884,143.0056666347707,26.374160533347492,38.52887344018616,60.362357868211134,146.77129964202857,894.3110566034619,20450.620689655174,108.2424262018424,54.1212131009212,1.2015980932044816,1.2195124071008436,0.2197537231767675,toeholds
pre_31_90565|0.333333333,117.99999999999999,55.700169813613705,633.3281157622204,1.506963518263711,0.16666666666666669,2.112566973961575,132.09087780766694,133.2247258815228,16.97295343887763,24.95647564266708,55.700169813613705,155.67353758240193,631.8211522439567,17748.82758620689,130.71706193973486,65.35853096986743,1.1194142187090421,1.414931096387268,0.2274364109812445,toeholds
pre_32_90566|0.515973499,117.99999999999996,91.0171881119653,455.31441686637646,0.135360656425331,0.16666666666666674,2.0349963846077705,102.33279044372826,103.21119960613738,17.460639629536335,32.7358802980646,91.0171881119653,193.35745564851652,455.1790562099511,10652.551724137933,160.6215753504519,80.31078767522595,0.8672270376587143,0.7910312551148176,0.33166070923917895,toeholds
pre_33_90567|1.0,117.99999999999997,67.03457135987101,850.0,1.9084799572114433,0.1666666666666667,2.0820466684139625,142.23923509355637,143.46019512815008,23.526585837648646,29.980696543932883,67.03457135987101,136.69885724666736,848.0915200427886,20580.827586206895,106.71816070273448,53.35908035136724,1.2054172465555628,1.074923426154682,0.21908229775273158,toeholds
pre_34_90568|0.561992853,118.00000000000003,76.57812332101496,567.3467350627363,0.6576253978453052,0.16666666666666663,2.0238081540300965,116.37869220780924,117.37766926199934,28.01169464165907,42.099344097294946,76.57812332101496,153.89748372996297,566.689109664891,13777.517241379304,111.79813963266803,55.89906981633401,0.9862601034560102,1.0677696035204007,0.23143657388984173,toeholds
pre_35_90569|0.644328981,118.00000000000004,85.40554229662573,494.63281696900196,3.4043815143737004,0.16666666666666663,2.0498450933109944,120.96280420029952,122.00113057701131,20.64510360622703,25.999510495812938,85.40554229662573,136.0337180657495,491.22843545462825,14884.275862068964,110.03420756993656,55.01710378496828,1.0251085101720294,0.8083755478105957,0.1826206058505642,toeholds
pre_36_90570|0.52117109,118.0,75.68907644423437,668.1659913397383,10.978702355231823,0.16666666666666669,2.00629104044776,115.9655121145938,116.9609424934902,28.15960560519136,33.876972707153556,75.68907644423437,165.55758367741657,657.1872889845065,13679.86206896552,131.68061097026302,65.84030548513151,0.9827585772423204,1.0945734499224695,0.3066550307548771,toeholds
pre_37_90571|0.5732931920000001,118.0,66.73612591064015,447.8920054259699,2.127465395867935,0.16666666666666669,2.0662051744751886,117.4734012447073,118.48177511534318,16.655998005402747,33.35351882056137,66.73612591064015,175.8922838947674,445.76454003010195,14037.931034482757,142.53876507420603,71.26938253710301,0.9955372986839602,1.309161228316853,0.24940638668944418,toeholds
pre_38_90572|0.37678065899999996,118.00000000000003,75.77213591981072,461.48628532599884,1.2720503662372735,0.16666666666666663,2.0698099505965306,114.15778554264269,115.13769867064572,14.557925542722618,26.309377068681115,75.77213591981072,180.90714822803727,460.21423495976154,13256.689655172413,154.59777115935617,77.29888557967809,0.96743886053087,1.109723630660708,0.2893502514951469,toeholds
pre_39_90573|0.8477123759999999,117.99999999999999,70.66091660191708,554.0,0.14152852228781854,0.16666666666666669,2.106723882789383,130.75167302944922,131.8740255724745,14.903637613314332,29.41431752546199,70.66091660191708,165.99104274630605,553.8584714777122,17390.758620689656,136.57672522084405,68.28836261042203,1.1080650256732987,1.0861600995519358,0.23801889000232232,toeholds
pre_40_90574|0.727584536,117.99999999999997,99.3519103819437,464.298103113764,3.6368092183847236,0.1666666666666667,2.0318311407662555,103.88455130576442,104.77628054821015,14.831707416231827,27.047768277761648,99.3519103819437,178.63682194025648,460.6612938953793,10978.068965517241,151.58905366249485,75.79452683124742,0.8803775534386817,0.538523468128649,0.3107116326650112,toeholds
pre_41_90575|0.03096032,118.00000000000001,63.07533930993651,842.0,0.9153172844184044,0.16666666666666666,2.167764047447011,150.97019573412496,152.26610101149032,11.961563472982633,19.575228171023458,63.07533930993651,152.2251409858194,841.0846827155816,23184.965517241377,132.64991281479593,66.32495640739796,1.2794084384247877,1.091433850694448,0.2188079799116149,toeholds
pre_42_90576|0.946177363,118.00000000000001,67.06866752319428,730.0,4.961360620390868,0.16666666666666666,2.0855268305571966,138.70832707519762,139.8989783305476,15.399815850437315,30.839236755752054,67.06866752319428,161.0376461191723,725.0386393796091,19571.72413793103,130.19840936342024,65.09920468171012,1.1754942972474374,1.1015488446312482,0.2562812188689466,toeholds
pre_43_90577|1.0,117.99999999999996,66.21241015314567,730.0,1.3997296580150065,0.16666666666666674,2.1531140391788735,149.05032707109368,150.32975248685347,12.74658886012569,21.39547191258258,66.21241015314567,150.04469286655262,728.600270341985,22599.034482758623,128.64922095397003,64.32461047698501,1.263138365009269,1.0423510809638028,0.2300245111852001,toeholds
pre_44_90578|0.035221381,118.00000000000001,89.15449378456437,677.603238131387,0.35430052164954645,0.16666666666666666,2.0344194015929964,118.4229707446997,119.43949557599562,26.318079625277573,33.69988109290844,89.15449378456437,155.76573426869905,677.2489376097375,14265.793103448277,122.06585317579061,61.032926587895304,1.0035844978364379,0.7307409880205196,0.2788342280056315,toeholds
pre_45_90579|0.8973686540000001,117.99999999999997,45.241861493265134,986.0000000000001,0.47660264754621795,0.1666666666666667,2.26308407641799,188.91267824050348,190.53427603669527,10.299457639948495,13.12981389109436,45.241861493265134,145.9538741199229,985.5233973524539,36303.310344827594,132.82406022882853,66.41203011441426,1.6009549003432502,1.1554249167031596,0.2546164786556581,toeholds
pre_46_90580|0.246410895,118.00000000000001,80.47667715456473,575.4949608348121,5.229170200215189,0.16666666666666666,2.0166234438415027,110.74294559925703,111.69354625877929,23.686978252527197,31.598912181977923,80.47667715456473,171.10164458827262,570.2657906345969,12475.44827586207,139.50273240629468,69.75136620314734,0.9384995389767543,1.0164978719607138,0.29508468833833923,toeholds
pre_47_90581|0.932425132,118.00000000000001,81.7603316247305,428.94208824927944,5.93365058858095,0.16666666666666666,2.0132801931264193,108.25894882179486,109.18822722948312,22.94812335662899,36.86513154087301,81.7603316247305,166.6075617691085,423.00843766069846,11922.06896551724,129.7424302282355,64.87121511411775,0.9174487188287699,1.004249591456601,0.23847751905656625,toeholds
pre_48_90582|0.15140642199999998,117.99999999999999,83.93970846801068,730.0,0.11082210527225833,0.16666666666666669,2.143244768604837,143.3596874996594,144.59026532787817,8.268695505402228,18.36358401827443,83.93970846801068,138.57838167858654,729.8891778947277,20906.344827586207,120.21479766031212,60.10739883015606,1.2149126059293172,0.7127587704612616,0.2371618661397749,toeholds
pre_49_90583|0.591591863,117.99999999999997,86.6503991333497,429.86759534190674,3.3887459527621213,0.1666666666666667,2.0058719395194307,100.43903623591774,101.30118969924666,21.70627554059973,40.59140700240192,86.6503991333497,165.5816415777863,426.4788493891446,10261.931034482757,124.99023457538439,62.495117287692196,0.8511782731857438,0.9363769917011439,0.2591143490149054,toeholds
pre_50_90584|0.448640579,117.99999999999997,61.12618070019607,675.6754914233077,0.6856799847333324,0.1666666666666667,2.1363380499985833,137.78243719719867,138.9651407541747,14.773674193271656,20.82013438185379,61.12618070019607,179.91984694574933,674.9898114385743,19311.310344827587,159.09971256389554,79.54985628194777,1.1676477728576162,1.2383396706447627,0.2774356985607038,toeholds
pre_51_90585|0.40350891299999997,117.99999999999997,70.50716149581082,547.1004981571423,0.7472698726261281,0.1666666666666667,2.1340483736316163,133.53651186098878,134.6827690384411,11.30948696979163,20.716532526389372,70.50716149581082,145.21171401842128,546.3532282845161,18139.448275862072,124.4951814920319,62.24759074601595,1.1316653547541424,1.0669629865791859,0.1914916633356359,toeholds
pre_52_90586|0.288075969,118.00000000000003,53.46622852416272,969.9999999999999,0.7718926959319566,0.16666666666666663,2.2064278240671387,171.41761869772895,172.88904155456228,12.75861803765885,19.16483504750592,53.46622852416272,125.50596023835374,969.228107304068,29890.620689655167,106.34112519084782,53.17056259542391,1.4526916838790587,1.1294131600842083,0.17555793153925894,toeholds
pre_53_90587|1.0,117.99999999999996,68.67153104354618,1090.0,2.1955105759233713,0.16666666666666674,2.1738241099249795,181.0414317221337,182.5954639312704,14.919997708482127,25.690367241224244,68.67153104354618,116.41012063626535,1087.8044894240766,33341.10344827586,90.7197533950411,45.35987669752055,1.534249421374015,0.8174118237006242,0.18668545492847385,toeholds
pre_54_90588|0.436429002,117.99999999999999,80.52876348978407,719.3825268430448,1.2003843483448635,0.16666666666666669,2.0414735461672753,128.53015210447703,129.6334354486021,29.803335978550223,42.73201417043789,80.52876348978407,148.10788072089298,718.1821424947,16804.82758620689,105.37586655045509,52.68793327522754,1.0892385771565851,0.8746096358718314,0.23764993984424618,toeholds
pre_55_90589|0.9395785609999999,117.99999999999997,66.53056158812758,626.0,0.741592350590939,0.1666666666666667,2.0766311337538497,125.12393855693641,126.19798348025517,18.042914002241012,29.050667297982898,66.53056158812758,183.33314340708924,625.258407649409,15925.931034482757,154.28247610910634,77.14123805455317,1.0603723606520037,1.234042957857782,0.2854279660498156,toeholds
pre_56_90590|0.9897084209999999,117.99999999999999,58.7322096354704,866.1873776701241,0.9958128448377375,0.16666666666666669,2.180221625197288,163.3891061240008,164.79161344579694,8.224875021634789,24.51707221468027,58.7322096354704,143.1543336745354,865.1915648252864,27156.27586206896,118.63726145985513,59.31863072992756,1.3846534417288203,1.0882204775552695,0.23855955175676302,toeholds
pre_57_90591|0.951214076,117.99999999999999,77.6155241206364,887.284849529555,2.8532316599444485,0.16666666666666669,2.1002610179349195,150.54567413247048,151.83793538075275,12.759441355005757,29.39834449786084,77.6155241206364,154.69001278142332,884.4316178696106,23054.75862068965,125.29166828356247,62.645834141781236,1.2758107977328008,0.804761932458342,0.27401691782223975,toeholds
pre_58_90592|0.9905649190000001,118.0,89.0349228979696,624.6151873850586,1.3321604546091204,0.16666666666666669,2.059771143141806,118.4229707446997,119.43949557599562,16.04392396066994,27.43154225492197,89.0349228979696,161.8704387524255,623.2830269304494,14265.793103448275,134.43889649750355,67.21944824875177,1.003584497836438,0.7337700680843663,0.2514462846889159,toeholds
pre_59_90593|1.0,117.99999999999997,87.22840246597283,688.3180925380266,1.496883333677637,0.1666666666666667,2.048768222319153,127.65578717786357,128.75156510598765,15.701673055414195,42.49447360693367,87.22840246597283,143.51932324833606,686.821209204349,16576.965517241377,101.0248496414024,50.5124248207012,1.081828704897149,0.7231539959364213,0.20882984791526882,toeholds
pre_60_90594|0.653027144,117.99999999999996,70.11587128695093,760.8056490495749,0.2240098868165871,0.16666666666666674,2.1253183795858566,140.19985734657507,141.40331167170072,14.853305194943422,25.669229537048828,70.11587128695093,153.45907753634032,760.5816391627583,19994.89655172413,127.78984799929148,63.89492399964574,1.1881343842930094,1.0246257653746202,0.23561929405562138,toeholds
pre_61_90595|1.0,118.00000000000001,59.142454249827935,1226.0000000000002,3.1626829621499675,0.16666666666666666,2.1226862600098775,175.29403868928344,176.79873614776855,17.007832139097722,29.446023459913164,59.142454249827935,142.5794955546114,1222.8373170378502,31257.793103448283,113.13347209469825,56.566736047349124,1.485542700756639,1.0072940219233535,0.23659053144635597,toeholds
pre_62_90596|0.33761857799999995,118.00000000000001,82.9415133808138,515.3996780599285,0.0016656752410741235,0.16666666666666666,2.138743280729691,132.69513932318696,133.8341742863031,11.072868746333006,19.677382923201634,82.9415133808138,149.69124339134208,515.3980123846875,17911.58620689655,130.01386046814045,65.00693023407023,1.1245350790100588,0.7926097398443323,0.20638299792566128,toeholds
pre_63_90597|0.981808872,117.99999999999994,50.85412349469956,842.0,0.49050073321250387,0.16666666666666677,2.1658738519385636,160.0249980471801,161.39862837514855,15.22504545886139,19.766079742043424,50.85412349469956,128.76376340115476,841.5094992667875,26049.517241379308,108.99768365911135,54.49884182955567,1.3561440512472898,1.2587885141327193,0.16275642192680753,toeholds
pre_64_90598|0.94330017,118.0,65.9817819292401,730.0,1.4322000779866555,0.16666666666666669,2.063869975452823,127.27922061357854,128.37176615139165,19.885633368694585,30.821049222710457,65.9817819292401,179.4605200667786,728.5677999220134,16479.310344827583,148.63947084406814,74.31973542203407,1.0786374628269368,1.226081158102498,0.2721197281047949,toeholds
pre_65_90599|1.0,118.00000000000001,59.454466634381006,595.0206973292794,0.5406557645443607,0.16666666666666666,2.14653524497449,138.24615727028365,139.43284133008015,10.333937431133709,20.261834239213727,59.454466634381006,160.29357641621664,594.4800415647351,19441.51724137931,140.0317421770029,70.01587108850146,1.1715776039854544,1.2704628003038936,0.22489960682836188,toeholds
pre_66_90600|0.568526153,117.99999999999997,86.95967356790642,534.5290227965332,0.2889638495164034,0.1666666666666667,2.036779372865925,112.88932633336067,113.85835119977381,18.704107680255543,35.90585842462126,86.95967356790642,163.86516518828967,534.2400589470168,12963.724137931033,127.95930676366841,63.979653381834204,0.9566892062149212,0.8248873681936558,0.286778432144663,toeholds
pre_67_90601|0.756255459,117.99999999999999,77.30198901399699,600.9159632209017,1.561123475672353,0.16666666666666669,2.0961848603490854,125.12393855693641,126.19798348025517,13.54920966286497,22.908726901694116,77.30198901399699,177.6008156335423,599.3548397452294,15925.931034482757,154.6920887318482,77.3460443659241,1.0603723606520037,0.9757847648190143,0.3000036892755956,toeholds
pre_68_90602|0.815246865,117.99999999999999,77.44234342045385,730.0,7.2867443452273415,0.16666666666666669,2.0773623663065055,134.25349157470725,135.40590319734827,16.197116563398332,28.93732962127372,77.44234342045385,146.85239426924562,722.7132556547726,18334.758620689652,117.9150646479719,58.95753232398595,1.137741454022943,0.9062927772789563,0.2348488332412099,toeholds
pre_69_90603|0.49803499799999995,117.99999999999996,65.26133002654134,690.2379960743917,0.08461677362917873,0.16666666666666674,2.1129182329249314,135.20355024924456,136.36411703154573,12.724954221206703,26.69100524532669,65.26133002654134,160.1092315945461,690.1533793007626,18595.1724137931,133.4182263492194,66.7091131746097,1.145792798722412,1.1702060310451046,0.2256026681306924,toeholds
pre_70_90604|0.160155634,117.99999999999999,66.37754553023764,426.35564227662593,0.7462754574769873,0.16666666666666669,2.075728616325996,119.23086848631102,120.25432818936646,21.61109472880081,30.58440612984115,66.37754553023764,162.0942355739149,425.60936681914893,14461.103448275857,131.50982944407374,65.75491472203687,1.0104310888670427,1.2988864827992717,0.21632595261685533,toeholds
pre_71_90605|0.9900253609999999,118.0,76.21594115742904,530.0,1.2278457339172872,0.16666666666666669,2.0089176284468113,104.49880382090504,105.39580571383742,21.08232392660603,38.610602784059694,76.21594115742904,183.51086050778292,528.7721542660827,11108.275862068964,144.90025772372323,72.45012886186161,0.8855830832280088,1.199556090063455,0.3269702877725468,toeholds
pre_72_90606|0.239256794,117.99999999999997,76.32106659099448,705.4627677835409,1.5485489195014301,0.1666666666666667,2.1525551503327573,149.15763473587265,150.43798126436207,14.52570336172531,20.61351120418979,76.32106659099448,141.41596724899136,703.9142188640395,22631.586206896554,120.80245604480157,60.40122802240079,1.264047751998921,0.8382862898599245,0.22525882085490984,toeholds
pre_73_90607|0.9801353559999999,117.99999999999999,98.84251209423046,708.0834680941969,2.3725363580453465,0.16666666666666669,2.02468793694232,119.36498649101419,120.38959744269351,20.576432943298155,27.402709431181457,98.84251209423046,150.49725267300877,705.7109317361516,14493.655172413797,123.09454324182732,61.54727162091366,1.011567682127239,0.4814851105574005,0.28908843563451864,toeholds
pre_74_90608|0.089246022,117.99999999999999,65.61698286869313,1090.0,0.027993354392489136,0.16666666666666669,2.1732542008592413,163.7803407005859,165.18620632068735,10.347191445656554,17.19986668716586,65.61698286869313,159.63312536807206,1089.9720066456075,27286.48275862069,142.4332586809062,71.2166293404531,1.3879689889880162,0.9595110788126379,0.2910612713338133,toeholds
pre_75_90609|0.574175084,118.0,63.37921205195492,1090.0,3.128012814955173,0.16666666666666669,2.0868177955964122,160.92234151913152,162.3036745074513,25.47979254918135,37.72202616829523,63.37921205195492,129.6936733506475,1086.8719871850449,26342.48275862069,91.97164718235226,45.98582359117613,1.3637486569417925,1.0182698206926986,0.20120938321896503,toeholds
pre_76_90610|0.9486292470000001,117.99999999999997,82.22494973269764,521.8382345266192,4.968857934599918,0.1666666666666667,2.0183663021417297,110.74294559925701,111.69354625877928,24.029764963315916,32.60133074188024,82.22494973269764,156.04957028357182,516.8693765920193,12475.448275862067,123.44823954169158,61.72411977084579,0.9384995389767545,0.969137584530956,0.25317214471825134,toeholds
pre_77_90611|0.5869153770000001,118.0,96.11627056262385,962.912984166216,7.0250059722199225,0.16666666666666669,2.0222441566525586,134.84806264830058,136.00557797891716,21.672426500765734,38.50898264156177,96.11627056262385,147.83084609107982,955.8879781939961,18497.517241379315,109.32186344951805,54.660931724759024,1.1427801919347507,0.48685303313073447,0.24843916026711013,toeholds
